id,options,times,pointX,pointY,username
33967,slide,1572938173094,964,769,91
33968,slide,1572938173111,978,775,91
33969,slide,1572938173128,993,781,91
33970,slide,1572938173144,1009,787,91
33971,slide,1572938173161,1024,792,91
33972,slide,1572938173177,1041,798,91
33973,slide,1572938173194,1059,805,91
33974,slide,1572938173212,1076,812,91
33975,slide,1572938173228,1085,818,91
33976,slide,1572938173244,1092,823,91
33977,slide,1572938173261,1095,826,91
33978,slide,1572938173279,1098,831,91
33979,slide,1572938173294,1100,835,91
33980,slide,1572938173311,1102,840,91
33981,slide,1572938173328,1104,847,91
33983,slide,1572938173345,1105,854,91
33985,slide,1572938173362,1105,862,91
33987,slide,1572938173378,1107,865,91
33989,slide,1572938173395,1108,869,91
33991,slide,1572938173411,1108,870,91
33993,slide,1572938173427,1108,871,91
33995,slide,1572938173444,1108,872,91
33997,slide,1572938173461,1109,874,91
33999,slide,1572938173478,1110,875,91
33982,slide,1572938173494,1113,877,91
33984,slide,1572938173511,1117,879,91
33986,slide,1572938173528,1123,882,91
33988,slide,1572938173544,1130,884,91
33990,slide,1572938173561,1133,886,91
33992,slide,1572938173578,1136,890,91
33994,slide,1572938173595,1137,891,91
33996,slide,1572938173611,1138,893,91
33998,slide,1572938173628,1139,895,91
34000,slide,1572938173645,1140,895,91
34001,slide,1572938173661,1140,896,91
34003,slide,1572938173805,1140,896,91
34005,click_left,1572938173828,1140,896,91
34007,slide,1572938173843,1140,896,91
34009,release_left,1572938173928,1140,896,91
34012,slide,1572938174437,1140,896,91
34015,slide,1572938174444,1140,895,91
34017,slide,1572938174460,1138,895,91
34021,slide,1572938174478,1134,894,91
34026,slide,1572938174495,1125,892,91
34002,slide,1572938174511,1101,887,91
34004,slide,1572938174528,1056,876,91
34006,slide,1572938174544,989,860,91
34008,slide,1572938174561,891,836,91
34010,slide,1572938174578,752,799,91
34013,slide,1572938174594,690,781,91
34016,slide,1572938174611,655,770,91
34019,slide,1572938174628,630,760,91
34023,slide,1572938174645,614,754,91
34027,slide,1572938174661,597,747,91
34011,slide,1572938174678,586,741,91
34014,slide,1572938174694,583,739,91
34018,slide,1572938174712,573,731,91
34022,slide,1572938174728,563,723,91
34025,slide,1572938174744,553,718,91
34029,slide,1572938174762,541,714,91
34031,slide,1572938174779,531,711,91
34033,slide,1572938174795,521,707,91
34035,slide,1572938174811,517,705,91
34037,slide,1572938174828,515,703,91
34020,slide,1572938174845,513,700,91
34024,slide,1572938174861,509,696,91
34028,slide,1572938174878,504,691,91
34030,slide,1572938174895,499,687,91
34032,slide,1572938174911,493,683,91
34034,slide,1572938174927,488,678,91
34036,slide,1572938174944,485,676,91
34038,slide,1572938174962,480,670,91
34039,slide,1572938174978,476,667,91
34040,slide,1572938174994,473,665,91
34041,slide,1572938175011,471,663,91
34042,slide,1572938175029,470,662,91
34044,slide,1572938175044,469,662,91
34046,slide,1572938175061,469,662,91
34049,click_left,1572938175140,469,662,91
34051,release_left,1572938175203,469,662,91
34054,click_left,1572938175297,469,662,91
34057,release_left,1572938175351,469,662,91
34060,click_left,1572938175429,469,662,91
34063,release_left,1572938175484,469,662,91
34043,slide,1572938175727,470,662,91
34045,slide,1572938175745,473,662,91
34047,slide,1572938175761,487,660,91
34050,slide,1572938175778,507,656,91
34053,slide,1572938175795,543,653,91
34056,slide,1572938175811,602,651,91
34059,slide,1572938175827,665,648,91
34062,slide,1572938175844,731,645,91
34065,slide,1572938175861,826,636,91
34067,slide,1572938175878,876,629,91
34048,slide,1572938175895,913,624,91
34052,slide,1572938175911,940,620,91
34055,slide,1572938175928,969,620,91
34058,slide,1572938175944,988,621,91
34061,slide,1572938175962,1020,625,91
34064,slide,1572938175977,1037,628,91
34066,slide,1572938175995,1056,630,91
34068,slide,1572938176011,1073,632,91
34069,slide,1572938176029,1090,633,91
34070,slide,1572938176045,1113,633,91
34071,slide,1572938176061,1132,635,91
34072,slide,1572938176077,1138,635,91
34073,slide,1572938176094,1141,636,91
34074,slide,1572938176111,1142,636,91
34075,slide,1572938176128,1144,637,91
34076,slide,1572938176145,1147,637,91
34077,slide,1572938176162,1153,638,91
34078,slide,1572938176178,1163,639,91
34079,slide,1572938176194,1173,639,91
34080,slide,1572938176211,1187,639,91
34081,slide,1572938176228,1193,639,91
34082,slide,1572938176245,1198,639,91
34083,slide,1572938176261,1202,640,91
34084,slide,1572938176279,1205,641,91
34085,slide,1572938176295,1210,643,91
34086,slide,1572938176311,1224,646,91
34087,slide,1572938176328,1236,648,91
34088,slide,1572938176344,1245,650,91
34089,slide,1572938176361,1248,651,91
34090,slide,1572938176412,1248,652,91
34091,slide,1572938176428,1249,653,91
34092,slide,1572938176444,1250,654,91
34093,slide,1572938176462,1252,656,91
34094,slide,1572938176478,1254,657,91
34095,slide,1572938176494,1256,659,91
34096,slide,1572938176512,1260,660,91
34097,slide,1572938176528,1263,661,91
34098,slide,1572938176544,1265,662,91
34099,slide,1572938176595,1265,662,91
34100,click_left,1572938176704,1265,662,91
34101,release_left,1572938176797,1265,662,91
34102,slide,1572938177079,1265,662,91
34103,slide,1572938177095,1263,664,91
34104,slide,1572938177112,1255,667,91
34105,slide,1572938177128,1239,673,91
34106,slide,1572938177146,1216,679,91
34107,slide,1572938177161,1181,689,91
34108,slide,1572938177179,1134,700,91
34109,slide,1572938177194,1090,712,91
34110,slide,1572938177210,1024,734,91
34111,slide,1572938177228,982,749,91
34112,slide,1572938177245,928,770,91
34113,slide,1572938177261,879,789,91
34114,slide,1572938177278,840,803,91
34115,slide,1572938177296,805,816,91
34116,slide,1572938177311,785,824,91
34117,slide,1572938177327,775,830,91
34118,slide,1572938177344,772,832,91
34119,slide,1572938177362,766,837,91
34120,slide,1572938177378,761,841,91
34121,slide,1572938177394,755,845,91
34122,slide,1572938177411,746,852,91
34123,slide,1572938177428,736,859,91
34124,slide,1572938177444,722,865,91
34125,slide,1572938177462,702,870,91
34126,slide,1572938177478,693,871,91
34127,slide,1572938177495,688,871,91
34128,slide,1572938177512,682,871,91
34129,slide,1572938177528,671,872,91
34130,slide,1572938177544,660,875,91
34131,slide,1572938177561,649,878,91
34132,slide,1572938177578,640,882,91
34133,slide,1572938177594,631,888,91
34134,slide,1572938177612,623,892,91
34135,slide,1572938177628,620,894,91
34136,slide,1572938177644,617,895,91
34137,slide,1572938177662,617,895,91
34138,slide,1572938177679,616,895,91
34140,slide,1572938177695,614,896,91
34142,slide,1572938177712,610,897,91
34139,slide,1572938177728,606,898,91
34141,slide,1572938177745,603,898,91
34143,slide,1572938177761,603,898,91
34144,slide,1572938177778,603,898,91
34145,slide,1572938177794,603,898,91
34146,slide,1572938177812,602,898,91
34147,slide,1572938177828,600,898,91
34148,slide,1572938177844,595,898,91
34149,slide,1572938177862,591,898,91
34150,slide,1572938177878,589,898,91
34151,slide,1572938177895,589,898,91
34152,slide,1572938177912,589,898,91
34153,slide,1572938177930,588,898,91
34154,slide,1572938177945,588,898,91
34155,slide,1572938177961,588,898,91
34156,click_left,1572938177978,588,898,91
34157,release_left,1572938178055,588,898,91
34158,click_left,1572938178125,588,898,91
34159,release_left,1572938178205,588,898,91
34160,click_left,1572938178251,588,898,91
34161,release_left,1572938178345,588,898,91
34162,slide,1572938178415,588,897,91
34163,slide,1572938178428,588,896,91
34164,slide,1572938178445,591,895,91
34165,slide,1572938178461,597,889,91
34166,slide,1572938178478,615,873,91
34167,slide,1572938178495,644,846,91
34168,slide,1572938178512,674,820,91
34169,slide,1572938178528,714,785,91
34170,slide,1572938178545,756,748,91
34171,slide,1572938178561,798,714,91
34172,slide,1572938178577,835,680,91
34173,slide,1572938178594,884,634,91
34174,slide,1572938178611,908,608,91
34175,slide,1572938178628,923,591,91
34176,slide,1572938178644,932,579,91
34177,slide,1572938178661,939,569,91
34178,slide,1572938178678,942,564,91
34179,slide,1572938178695,944,561,91
34180,slide,1572938178711,946,556,91
34181,slide,1572938178728,950,549,91
34183,slide,1572938178745,953,544,91
34185,slide,1572938178762,958,537,91
34187,slide,1572938178778,967,530,91
34189,slide,1572938178795,981,521,91
34191,slide,1572938178811,1004,511,91
34193,slide,1572938178828,1024,504,91
34195,slide,1572938178844,1054,492,91
34197,slide,1572938178861,1066,487,91
34199,slide,1572938178879,1072,484,91
34182,slide,1572938178895,1079,481,91
34184,slide,1572938178911,1082,479,91
34186,slide,1572938178928,1085,477,91
34188,slide,1572938178945,1092,473,91
34190,slide,1572938178961,1102,466,91
34192,slide,1572938178978,1118,454,91
34194,slide,1572938178995,1122,451,91
34196,slide,1572938179011,1124,448,91
34198,slide,1572938179079,1124,448,91
34200,slide,1572938179094,1125,447,91
34201,slide,1572938179112,1129,444,91
34202,slide,1572938179128,1131,442,91
34203,slide,1572938179145,1132,441,91
34204,slide,1572938179161,1133,440,91
34205,slide,1572938179178,1134,439,91
34206,slide,1572938179227,1134,439,91
34207,slide,1572938179245,1135,438,91
34208,slide,1572938179261,1136,437,91
34209,slide,1572938179278,1137,435,91
34210,slide,1572938179295,1138,434,91
34211,slide,1572938179311,1138,434,91
34212,slide,1572938179327,1139,433,91
34213,slide,1572938179345,1140,432,91
34214,slide,1572938179362,1140,432,91
34215,slide,1572938179378,1141,431,91
34216,slide,1572938179394,1141,431,91
34217,click_left,1572938179416,1141,431,91
34218,slide,1572938179447,1141,431,91
34219,release_left,1572938179548,1141,431,91
34220,slide,1572938179823,1141,431,91
34221,slide,1572938179829,1139,430,91
34222,slide,1572938179844,1136,426,91
34223,slide,1572938179860,1130,421,91
34224,slide,1572938179878,1120,414,91
34225,slide,1572938179894,1108,406,91
34226,slide,1572938179912,1093,399,91
34227,slide,1572938179929,1080,394,91
34228,slide,1572938179945,1063,389,91
34229,slide,1572938179961,1052,386,91
34230,slide,1572938179978,1042,383,91
34231,slide,1572938179994,1023,374,91
34232,slide,1572938180011,1015,371,91
34233,slide,1572938180028,1005,367,91
34234,slide,1572938180044,995,365,91
34235,slide,1572938180062,987,363,91
34236,slide,1572938180078,978,361,91
34237,slide,1572938180094,973,360,91
34238,slide,1572938180110,957,357,91
34239,slide,1572938180128,950,356,91
34240,slide,1572938180145,938,356,91
34241,slide,1572938180162,929,356,91
34242,slide,1572938180180,924,356,91
34243,slide,1572938180194,920,356,91
34244,slide,1572938180211,918,356,91
34245,slide,1572938180228,916,356,91
34246,slide,1572938180244,914,355,91
34247,slide,1572938180261,911,354,91
34248,slide,1572938180278,909,352,91
34249,slide,1572938180294,908,351,91
34250,slide,1572938180311,908,349,91
34251,slide,1572938180328,907,346,91
34252,slide,1572938180344,906,343,91
34253,slide,1572938180362,904,339,91
34254,slide,1572938180378,901,337,91
34255,slide,1572938180395,900,337,91
34256,slide,1572938180412,897,336,91
34257,slide,1572938180428,892,334,91
34258,slide,1572938180445,886,333,91
34259,slide,1572938180461,882,332,91
34260,slide,1572938180478,878,331,91
34261,slide,1572938180494,874,330,91
34262,slide,1572938180512,873,329,91
34263,slide,1572938180528,873,329,91
34264,slide,1572938180544,872,329,91
34265,slide,1572938180562,872,328,91
34266,slide,1572938180578,871,327,91
34267,slide,1572938180595,870,326,91
34268,slide,1572938180611,870,325,91
34269,slide,1572938180629,869,325,91
34270,slide,1572938180644,868,324,91
34271,slide,1572938180662,867,323,91
34272,slide,1572938180679,867,323,91
34273,slide,1572938180695,866,322,91
34274,click_left,1572938180784,866,322,91
34275,release_left,1572938180853,866,322,91
34276,click_left,1572938180931,866,322,91
34277,release_left,1572938180995,866,322,91
34278,click_left,1572938181049,866,322,91
34279,release_left,1572938181143,866,322,91
34280,slide,1572938181307,866,323,91
34281,slide,1572938181314,866,325,91
34282,slide,1572938181329,866,328,91
34283,slide,1572938181344,867,335,91
34284,slide,1572938181362,869,357,91
34285,slide,1572938181377,872,376,91
34286,slide,1572938181395,875,403,91
34287,slide,1572938181412,878,432,91
34288,slide,1572938181428,884,468,91
34289,slide,1572938181445,887,498,91
34290,slide,1572938181461,888,535,91
34291,slide,1572938181478,888,573,91
34292,slide,1572938181495,888,627,91
34293,slide,1572938181511,889,666,91
34294,slide,1572938181528,889,704,91
34295,slide,1572938181545,889,738,91
34296,slide,1572938181562,887,767,91
34297,slide,1572938181579,886,792,91
34298,slide,1572938181595,886,816,91
34299,slide,1572938181611,886,831,91
34300,slide,1572938181628,884,840,91
34301,slide,1572938181645,882,848,91
34302,slide,1572938181661,878,859,91
34303,slide,1572938181678,877,867,91
34304,slide,1572938181695,876,875,91
34305,slide,1572938181711,876,883,91
34306,slide,1572938181728,876,889,91
34307,slide,1572938181744,876,897,91
34308,slide,1572938181761,873,913,91
34309,slide,1572938181778,872,927,91
34310,slide,1572938181795,870,939,91
34311,slide,1572938181811,868,954,91
34312,slide,1572938181828,867,962,91
34313,slide,1572938181845,865,968,91
34314,slide,1572938181862,864,972,91
34315,slide,1572938181878,864,975,91
34316,slide,1572938181894,863,979,91
34317,slide,1572938181911,863,981,91
34318,slide,1572938181927,862,982,91
34319,slide,1572938181946,862,983,91
34320,slide,1572938181961,862,984,91
34321,slide,1572938182033,862,984,91
34322,slide,1572938182079,862,986,91
34323,slide,1572938182094,862,988,91
34324,slide,1572938182112,863,991,91
34325,slide,1572938182128,863,993,91
34326,slide,1572938182144,864,995,91
34327,slide,1572938182161,865,997,91
34328,slide,1572938182178,865,999,91
34329,slide,1572938182195,866,999,91
34330,slide,1572938182245,866,1000,91
34331,click_left,1572938182354,866,1000,91
34332,slide,1572938182393,866,1000,91
34333,release_left,1572938182447,866,1000,91
34334,slide,1572938182713,866,999,91
34335,slide,1572938182729,866,997,91
34336,slide,1572938182745,865,992,91
34337,slide,1572938182761,864,983,91
34338,slide,1572938182778,860,971,91
34339,slide,1572938182795,854,955,91
34340,slide,1572938182813,848,937,91
34341,slide,1572938182830,846,928,91
34342,slide,1572938182845,844,912,91
34343,slide,1572938182860,844,893,91
34344,slide,1572938182879,844,877,91
34345,slide,1572938182896,842,865,91
34346,slide,1572938182911,836,852,91
34347,slide,1572938182928,831,843,91
34348,slide,1572938182944,824,830,91
34349,slide,1572938182962,820,823,91
34350,slide,1572938182978,808,800,91
34351,slide,1572938182995,781,755,91
34352,slide,1572938183012,758,720,91
34353,slide,1572938183028,738,691,91
34354,slide,1572938183044,724,667,91
34355,slide,1572938183061,706,642,91
34356,slide,1572938183078,685,613,91
34357,slide,1572938183095,671,588,91
34358,slide,1572938183111,664,570,91
34359,slide,1572938183128,657,546,91
34360,slide,1572938183145,651,532,91
34361,slide,1572938183161,639,512,91
34362,slide,1572938183178,626,494,91
34363,slide,1572938183195,617,478,91
34364,slide,1572938183211,613,469,91
34365,slide,1572938183228,609,458,91
34366,slide,1572938183244,606,448,91
34367,slide,1572938183262,601,437,91
34368,slide,1572938183278,599,432,91
34369,slide,1572938183294,596,428,91
34370,slide,1572938183311,595,427,91
34371,slide,1572938183328,594,426,91
34372,slide,1572938183377,594,426,91
34373,slide,1572938183395,594,425,91
34374,click_left,1572938183692,594,425,91
34375,release_left,1572938183777,594,425,91
34376,click_left,1572938183853,594,425,91
34377,release_left,1572938183917,594,425,91
34378,click_left,1572938183979,594,425,91
34379,release_left,1572938184065,594,425,91
34380,slide,1572938184135,594,426,91
34381,slide,1572938184178,594,426,91
34382,slide,1572938184195,595,427,91
34383,slide,1572938184211,598,429,91
34384,slide,1572938184227,603,433,91
34385,slide,1572938184245,619,444,91
34386,slide,1572938184262,635,458,91
34387,slide,1572938184278,650,471,91
34388,slide,1572938184295,667,486,91
34389,slide,1572938184311,694,507,91
34390,slide,1572938184328,721,526,91
34391,slide,1572938184345,754,546,91
34392,slide,1572938184361,796,570,91
34393,slide,1572938184378,828,590,91
34394,slide,1572938184394,873,628,91
34395,slide,1572938184411,897,652,91
34396,slide,1572938184428,924,681,91
34397,slide,1572938184444,948,711,91
34398,slide,1572938184461,969,739,91
34399,slide,1572938184478,990,764,91
34400,slide,1572938184494,1010,785,91
34401,slide,1572938184511,1037,809,91
34402,slide,1572938184528,1052,822,91
34403,slide,1572938184545,1061,830,91
34404,slide,1572938184561,1069,840,91
34405,slide,1572938184578,1074,845,91
34406,slide,1572938184595,1079,852,91
34407,slide,1572938184611,1082,855,91
34408,slide,1572938184629,1087,861,91
34409,slide,1572938184645,1090,862,91
34410,slide,1572938184662,1094,864,91
34411,slide,1572938184678,1097,865,91
34412,slide,1572938184695,1100,867,91
34413,slide,1572938184711,1107,868,91
34414,slide,1572938184728,1115,871,91
34415,slide,1572938184745,1121,873,91
34416,slide,1572938184762,1129,876,91
34417,slide,1572938184779,1135,880,91
34418,slide,1572938184795,1139,883,91
34419,slide,1572938184811,1141,885,91
34420,slide,1572938184829,1141,885,91
34421,slide,1572938184845,1142,886,91
34422,slide,1572938184861,1142,887,91
34423,slide,1572938184878,1143,887,91
34424,slide,1572938184895,1143,888,91
34425,slide,1572938184911,1143,888,91
34426,slide,1572938184928,1144,889,91
34427,slide,1572938184945,1144,890,91
34428,slide,1572938184962,1144,891,91
34429,slide,1572938184978,1145,891,91
34430,slide,1572938184995,1145,893,91
34431,slide,1572938185012,1146,894,91
34432,slide,1572938185029,1146,896,91
34433,slide,1572938185045,1147,897,91
34434,slide,1572938185062,1147,897,91
34435,click_left,1572938185130,1147,897,91
34436,release_left,1572938185215,1147,897,91
34437,slide,1572938185543,1147,897,91
34438,slide,1572938185561,1145,895,91
34439,slide,1572938185579,1140,893,91
34440,slide,1572938185595,1129,889,91
34441,slide,1572938185611,1107,881,91
34442,slide,1572938185628,1064,865,91
34443,slide,1572938185645,984,835,91
34444,slide,1572938185662,926,814,91
34445,slide,1572938185678,869,793,91
34446,slide,1572938185695,821,776,91
34447,slide,1572938185711,794,766,91
34448,slide,1572938185729,778,759,91
34449,slide,1572938185745,756,753,91
34450,slide,1572938185762,747,751,91
34451,slide,1572938185779,739,750,91
34452,slide,1572938185795,728,750,91
34453,slide,1572938185812,719,750,91
34454,slide,1572938185829,704,750,91
34455,slide,1572938185845,689,749,91
34456,slide,1572938185862,671,747,91
34457,slide,1572938185878,665,746,91
34458,slide,1572938185895,657,745,91
34459,slide,1572938185911,653,743,91
34460,slide,1572938185928,646,741,91
34461,slide,1572938185945,626,733,91
34462,slide,1572938185961,601,723,91
34463,slide,1572938185979,573,708,91
34464,slide,1572938185995,537,690,91
34465,slide,1572938186011,522,681,91
34466,slide,1572938186029,511,675,91
34467,slide,1572938186046,503,670,91
34468,slide,1572938186061,499,668,91
34469,slide,1572938186079,496,667,91
34470,slide,1572938186095,492,665,91
34471,slide,1572938186111,489,664,91
34472,slide,1572938186129,485,664,91
34473,slide,1572938186223,485,665,91
34474,slide,1572938186230,485,665,91
34475,slide,1572938186245,485,666,91
34476,slide,1572938186261,485,666,91
34477,slide,1572938186279,485,666,91
34478,click_left,1572938186356,485,666,91
34479,release_left,1572938186411,485,666,91
34480,click_left,1572938186503,485,666,91
34481,release_left,1572938186551,485,666,91
34482,click_left,1572938186645,485,666,91
34483,release_left,1572938186691,485,666,91
34484,slide,1572938186847,486,666,91
34485,slide,1572938186862,486,666,91
34486,slide,1572938186878,489,665,91
34487,slide,1572938186895,501,662,91
34488,slide,1572938186912,527,657,91
34489,slide,1572938186928,562,651,91
34490,slide,1572938186944,606,647,91
34491,slide,1572938186962,651,643,91
34492,slide,1572938186979,705,640,91
34493,slide,1572938186995,749,636,91
34494,slide,1572938187011,803,632,91
34495,slide,1572938187028,844,631,91
34496,slide,1572938187045,881,631,91
34497,slide,1572938187061,915,631,91
34498,slide,1572938187079,937,631,91
34499,slide,1572938187096,966,632,91
34500,slide,1572938187112,993,634,91
34501,slide,1572938187129,1022,635,91
34502,slide,1572938187145,1041,633,91
34503,slide,1572938187162,1052,630,91
34504,slide,1572938187178,1060,629,91
34505,slide,1572938187195,1071,628,91
34506,slide,1572938187211,1077,628,91
34507,slide,1572938187229,1084,630,91
34508,slide,1572938187246,1089,631,91
34509,slide,1572938187261,1102,636,91
34510,slide,1572938187278,1120,644,91
34511,slide,1572938187295,1146,650,91
34512,slide,1572938187311,1175,654,91
34513,slide,1572938187328,1196,656,91
34514,slide,1572938187345,1206,658,91
34515,slide,1572938187362,1213,659,91
34516,slide,1572938187378,1220,661,91
34517,slide,1572938187394,1226,662,91
34518,slide,1572938187412,1234,663,91
34519,slide,1572938187429,1236,663,91
34520,slide,1572938187446,1236,663,91
34521,slide,1572938187567,1236,663,91
34522,slide,1572938187578,1238,663,91
34523,slide,1572938187596,1241,663,91
34524,slide,1572938187611,1248,663,91
34525,slide,1572938187628,1254,663,91
34526,slide,1572938187645,1259,664,91
34527,slide,1572938187662,1260,664,91
34528,slide,1572938187739,1260,664,91
34529,click_left,1572938187769,1260,664,91
34530,slide,1572938187778,1260,664,91
34531,slide,1572938187796,1260,664,91
34532,release_left,1572938187854,1260,664,91
34533,slide,1572938188105,1260,665,91
34534,slide,1572938188112,1259,665,91
34535,slide,1572938188128,1259,665,91
34536,slide,1572938188144,1255,667,91
34537,slide,1572938188162,1247,672,91
34538,slide,1572938188178,1241,676,91
34539,slide,1572938188195,1232,683,91
34540,slide,1572938188212,1222,689,91
34541,slide,1572938188229,1216,693,91
34542,slide,1572938188245,1207,698,91
34543,slide,1572938188262,1191,703,91
34544,slide,1572938188278,1156,710,91
34545,slide,1572938188295,1115,717,91
34546,slide,1572938188311,1066,726,91
34547,slide,1572938188329,1009,740,91
34548,slide,1572938188345,950,757,91
34549,slide,1572938188361,904,775,91
34550,slide,1572938188378,858,798,91
34551,slide,1572938188395,837,812,91
34552,slide,1572938188411,816,826,91
34553,slide,1572938188428,802,837,91
34554,slide,1572938188445,789,847,91
34555,slide,1572938188461,775,854,91
34556,slide,1572938188479,759,859,91
34557,slide,1572938188495,744,862,91
34558,slide,1572938188512,729,865,91
34559,slide,1572938188528,701,870,91
34560,slide,1572938188545,688,873,91
34561,slide,1572938188562,677,877,91
34562,slide,1572938188578,667,880,91
34563,slide,1572938188594,654,885,91
34564,slide,1572938188612,642,889,91
34565,slide,1572938188628,634,892,91
34566,slide,1572938188645,622,896,91
34567,slide,1572938188662,616,898,91
34568,slide,1572938188678,614,900,91
34569,slide,1572938188695,613,900,91
34570,slide,1572938188712,613,900,91
34571,slide,1572938188729,612,902,91
34572,slide,1572938188746,610,903,91
34573,slide,1572938188762,608,904,91
34574,slide,1572938188778,607,905,91
34575,slide,1572938188801,607,905,91
34576,slide,1572938188825,607,905,91
34577,slide,1572938188834,606,905,91
34578,slide,1572938188844,606,905,91
34579,slide,1572938188862,604,905,91
34580,slide,1572938188879,602,905,91
34581,slide,1572938188896,600,905,91
34582,slide,1572938188912,597,905,91
34583,slide,1572938188929,595,905,91
34584,slide,1572938188944,593,905,91
34585,slide,1572938188962,592,905,91
34586,slide,1572938188978,592,904,91
34587,click_left,1572938189044,592,904,91
34588,slide,1572938189051,592,904,91
34589,release_left,1572938189090,592,904,91
34590,slide,1572938189107,592,904,91
34591,click_left,1572938189169,592,904,91
34592,release_left,1572938189247,592,904,91
34593,click_left,1572938189317,592,904,91
34594,release_left,1572938189387,592,904,91
34595,slide,1572938189443,592,904,91
34596,slide,1572938189461,594,902,91
34597,slide,1572938189479,596,900,91
34598,slide,1572938189496,603,894,91
34599,slide,1572938189512,616,884,91
34600,slide,1572938189528,634,866,91
34601,slide,1572938189545,677,822,91
34602,slide,1572938189562,710,787,91
34603,slide,1572938189578,748,746,91
34604,slide,1572938189595,790,699,91
34605,slide,1572938189612,822,666,91
34606,slide,1572938189628,851,637,91
34607,slide,1572938189645,891,605,91
34608,slide,1572938189663,919,581,91
34609,slide,1572938189678,942,562,91
34610,slide,1572938189695,969,541,91
34611,slide,1572938189713,995,523,91
34612,slide,1572938189730,1025,504,91
34613,slide,1572938189746,1042,495,91
34614,slide,1572938189762,1055,487,91
34615,slide,1572938189778,1061,482,91
34616,slide,1572938189795,1068,475,91
34617,slide,1572938189811,1074,471,91
34618,slide,1572938189829,1077,468,91
34619,slide,1572938189845,1079,467,91
34620,slide,1572938189862,1080,466,91
34621,slide,1572938189878,1083,465,91
34622,slide,1572938189896,1090,464,91
34623,slide,1572938189911,1100,463,91
34624,slide,1572938189928,1109,460,91
34625,slide,1572938189945,1115,459,91
34626,slide,1572938189963,1122,457,91
34627,slide,1572938189979,1130,457,91
34628,slide,1572938189996,1135,455,91
34629,slide,1572938190011,1139,454,91
34630,slide,1572938190028,1141,453,91
34631,slide,1572938190045,1143,452,91
34632,slide,1572938190061,1143,451,91
34633,slide,1572938190079,1145,449,91
34634,slide,1572938190095,1147,447,91
34635,slide,1572938190112,1148,446,91
34636,slide,1572938190128,1148,443,91
34637,slide,1572938190145,1149,439,91
34638,slide,1572938190161,1149,436,91
34639,slide,1572938190178,1149,433,91
34640,slide,1572938190194,1149,431,91
34641,slide,1572938190211,1149,430,91
34642,slide,1572938190230,1149,429,91
34643,slide,1572938190246,1150,428,91
34644,slide,1572938190262,1150,427,91
34645,click_left,1572938190420,1150,427,91
34646,release_left,1572938190545,1150,427,91
34647,slide,1572938190615,1150,427,91
34648,slide,1572938190628,1150,427,91
34649,slide,1572938190825,1149,427,91
34650,slide,1572938190834,1148,427,91
34651,slide,1572938190845,1146,426,91
34652,slide,1572938190862,1138,422,91
34653,slide,1572938190879,1127,418,91
34654,slide,1572938190895,1101,408,91
34655,slide,1572938190913,1080,402,91
34656,slide,1572938190928,1055,396,91
34657,slide,1572938190945,1027,388,91
34658,slide,1572938190961,1002,381,91
34659,slide,1572938190979,986,376,91
34660,slide,1572938190996,971,370,91
34661,slide,1572938191012,965,366,91
34662,slide,1572938191028,961,362,91
34663,slide,1572938191044,958,359,91
34664,slide,1572938191062,952,355,91
34665,slide,1572938191078,947,353,91
34666,slide,1572938191095,944,351,91
34667,slide,1572938191112,940,349,91
34668,slide,1572938191129,937,347,91
34669,slide,1572938191144,923,342,91
34670,slide,1572938191162,912,340,91
34671,slide,1572938191178,902,337,91
34672,slide,1572938191195,890,334,91
34673,slide,1572938191212,883,332,91
34674,slide,1572938191229,878,330,91
34675,slide,1572938191246,876,330,91
34676,slide,1572938191262,876,329,91
34677,slide,1572938191286,876,329,91
34678,slide,1572938191303,876,329,91
34679,slide,1572938191311,876,329,91
34680,slide,1572938191329,876,329,91
34681,slide,1572938191345,876,328,91
34682,slide,1572938191362,875,328,91
34683,slide,1572938191379,875,328,91
34684,slide,1572938191395,875,327,91
34685,slide,1572938191412,875,327,91
34686,slide,1572938191429,875,327,91
34687,slide,1572938191452,875,327,91
34688,slide,1572938191462,875,327,91
34689,slide,1572938191479,874,326,91
34690,slide,1572938191496,874,326,91
34691,slide,1572938191512,874,326,91
34692,slide,1572938191528,873,325,91
34693,slide,1572938191546,873,325,91
34694,click_left,1572938191608,873,325,91
34695,release_left,1572938191693,873,325,91
34696,click_left,1572938191763,873,325,91
34697,release_left,1572938191825,873,325,91
34698,click_left,1572938191897,873,325,91
34699,release_left,1572938191983,873,325,91
34700,slide,1572938192185,873,326,91
34701,slide,1572938192195,872,328,91
34702,slide,1572938192211,872,333,91
34703,slide,1572938192228,872,341,91
34704,slide,1572938192245,871,354,91
34705,slide,1572938192262,869,370,91
34706,slide,1572938192278,867,388,91
34707,slide,1572938192296,863,419,91
34708,slide,1572938192312,860,442,91
34709,slide,1572938192328,858,461,91
34710,slide,1572938192346,858,481,91
34711,slide,1572938192362,857,500,91
34712,slide,1572938192379,857,518,91
34713,slide,1572938192395,859,542,91
34714,slide,1572938192412,862,574,91
34715,slide,1572938192428,865,600,91
34716,slide,1572938192445,867,617,91
34717,slide,1572938192462,867,643,91
34718,slide,1572938192478,867,671,91
34719,slide,1572938192496,863,699,91
34720,slide,1572938192512,857,737,91
34721,slide,1572938192528,846,786,91
34722,slide,1572938192544,837,826,91
34723,slide,1572938192562,821,890,91
34724,slide,1572938192578,817,922,91
