id,options,times,pointX,pointY,username
24915,slide,1572937128565,616,432,92
24916,slide,1572937128581,614,432,92
24917,slide,1572937128597,612,431,92
24918,slide,1572937128614,607,430,92
24919,slide,1572937128630,603,429,92
24920,slide,1572937128647,598,427,92
24921,slide,1572937128663,593,424,92
24922,slide,1572937128681,590,422,92
24923,slide,1572937128697,588,421,92
24924,slide,1572937128714,586,421,92
24925,click_left,1572937128842,586,421,92
24926,release_left,1572937128957,586,421,92
24927,click_left,1572937129035,586,421,92
24928,release_left,1572937129129,586,421,92
24929,slide,1572937129317,587,421,92
24930,slide,1572937129331,588,421,92
24931,slide,1572937129347,591,424,92
24932,slide,1572937129365,598,430,92
24933,slide,1572937129380,610,442,92
24934,slide,1572937129397,620,454,92
24935,slide,1572937129413,637,471,92
24936,slide,1572937129430,652,487,92
24937,slide,1572937129447,665,499,92
24938,slide,1572937129463,682,518,92
24939,slide,1572937129480,694,530,92
24940,slide,1572937129498,716,552,92
24941,slide,1572937129514,734,568,92
24942,slide,1572937129530,750,583,92
24943,slide,1572937129547,765,595,92
24944,slide,1572937129564,779,607,92
24945,slide,1572937129581,793,621,92
24946,slide,1572937129597,801,629,92
24947,slide,1572937129613,808,637,92
24948,slide,1572937129630,819,649,92
24949,slide,1572937129647,825,655,92
24950,slide,1572937129663,831,661,92
24951,slide,1572937129680,838,669,92
24952,slide,1572937129696,845,675,92
24953,slide,1572937129713,856,684,92
24954,slide,1572937129730,865,693,92
24955,slide,1572937129747,879,706,92
24956,slide,1572937129764,892,718,92
24957,slide,1572937129781,902,726,92
24958,slide,1572937129797,915,738,92
24959,slide,1572937129814,927,747,92
24960,slide,1572937129831,945,760,92
24961,slide,1572937129847,959,769,92
24962,slide,1572937129864,977,780,92
24963,slide,1572937129880,999,794,92
24964,slide,1572937129897,1014,803,92
24965,slide,1572937129914,1028,813,92
24966,slide,1572937129931,1043,824,92
24967,slide,1572937129948,1056,834,92
24968,slide,1572937129963,1067,841,92
24969,slide,1572937129980,1076,847,92
24970,slide,1572937129997,1092,859,92
24971,slide,1572937130014,1099,864,92
24972,slide,1572937130031,1104,868,92
24973,slide,1572937130048,1107,871,92
24974,slide,1572937130064,1111,874,92
24975,slide,1572937130081,1114,877,92
24976,slide,1572937130097,1116,879,92
24977,slide,1572937130115,1117,880,92
24978,slide,1572937130131,1117,880,92
24979,slide,1572937130207,1118,881,92
24980,slide,1572937130214,1118,881,92
24981,slide,1572937130230,1118,881,92
24982,slide,1572937130248,1119,882,92
24983,slide,1572937130264,1120,883,92
24984,slide,1572937130281,1122,885,92
24985,slide,1572937130296,1123,886,92
24986,slide,1572937130314,1125,888,92
24987,slide,1572937130331,1128,890,92
24988,slide,1572937130348,1131,892,92
24989,slide,1572937130363,1133,894,92
24990,slide,1572937130380,1135,896,92
24991,slide,1572937130397,1136,897,92
24992,slide,1572937130413,1138,899,92
24993,slide,1572937130430,1139,900,92
24994,slide,1572937130446,1140,901,92
24995,slide,1572937130465,1141,901,92
24996,slide,1572937130514,1141,901,92
24997,slide,1572937130559,1141,902,92
24998,slide,1572937130575,1141,902,92
24999,slide,1572937130582,1141,902,92
25000,slide,1572937130597,1142,903,92
25001,slide,1572937130614,1142,903,92
25002,slide,1572937130631,1142,904,92
25003,slide,1572937130647,1142,904,92
25004,slide,1572937130664,1142,904,92
25005,slide,1572937130681,1143,904,92
25006,slide,1572937130698,1143,905,92
25007,slide,1572937130714,1143,905,92
25008,slide,1572937130730,1144,906,92
25009,slide,1572937130747,1144,906,92
25010,slide,1572937130911,1144,906,92
25011,slide,1572937130930,1144,906,92
25012,slide,1572937130951,1145,906,92
25013,click_left,1572937130998,1145,906,92
25014,release_left,1572937131107,1145,906,92
25015,slide,1572937131349,1144,906,92
25016,slide,1572937131363,1144,906,92
25017,slide,1572937131379,1141,905,92
25018,slide,1572937131398,1129,901,92
25019,slide,1572937131415,1110,895,92
25020,slide,1572937131430,1093,889,92
25021,slide,1572937131446,1078,884,92
25022,slide,1572937131464,1059,877,92
25023,slide,1572937131480,1043,873,92
25024,slide,1572937131497,1019,864,92
25025,slide,1572937131514,1000,857,92
25026,slide,1572937131530,979,848,92
25027,slide,1572937131547,957,839,92
25028,slide,1572937131563,939,831,92
25029,slide,1572937131581,917,821,92
25030,slide,1572937131598,903,815,92
25031,slide,1572937131614,887,807,92
25032,slide,1572937131630,876,802,92
25033,slide,1572937131648,864,796,92
25034,slide,1572937131663,857,791,92
25035,slide,1572937131680,850,788,92
25036,slide,1572937131698,839,782,92
25037,slide,1572937131713,826,777,92
25038,slide,1572937131731,797,765,92
25039,slide,1572937131748,769,753,92
25040,slide,1572937131764,748,744,92
25041,slide,1572937131781,730,737,92
25042,slide,1572937131797,716,732,92
25043,slide,1572937131814,699,727,92
25044,slide,1572937131831,685,723,92
25045,slide,1572937131848,672,719,92
25046,slide,1572937131864,658,715,92
25047,slide,1572937131880,648,711,92
25048,slide,1572937131897,636,709,92
25049,slide,1572937131913,622,707,92
25050,slide,1572937131930,610,704,92
25051,slide,1572937131948,600,702,92
25052,slide,1572937131964,583,697,92
25053,slide,1572937131980,572,694,92
25054,slide,1572937131997,555,688,92
25055,slide,1572937132013,545,685,92
25056,slide,1572937132030,533,681,92
25057,slide,1572937132047,525,678,92
25058,slide,1572937132063,518,676,92
25059,slide,1572937132081,512,674,92
25060,slide,1572937132097,510,674,92
25061,slide,1572937132114,508,673,92
25062,slide,1572937132131,506,672,92
25063,slide,1572937132147,505,672,92
25064,slide,1572937132197,505,672,92
25065,slide,1572937132215,504,672,92
25066,slide,1572937132230,503,672,92
25067,slide,1572937132247,500,672,92
25068,slide,1572937132263,496,671,92
25069,slide,1572937132280,493,671,92
25070,slide,1572937132297,490,671,92
25071,slide,1572937132314,486,670,92
25072,slide,1572937132331,483,669,92
25073,slide,1572937132347,480,668,92
25074,slide,1572937132364,478,668,92
25075,slide,1572937132380,477,667,92
25076,slide,1572937132397,477,667,92
25077,slide,1572937132413,476,667,92
25078,slide,1572937132430,476,667,92
25079,slide,1572937132447,476,667,92
25080,slide,1572937132464,476,667,92
25081,slide,1572937132480,475,667,92
25082,slide,1572937132497,475,667,92
25083,slide,1572937132514,475,666,92
25084,click_left,1572937132568,475,666,92
25085,release_left,1572937132653,475,666,92
25086,click_left,1572937132763,475,666,92
25087,release_left,1572937132841,475,666,92
25088,slide,1572937133091,475,666,92
25089,slide,1572937133099,476,666,92
25090,slide,1572937133113,476,665,92
25091,slide,1572937133130,478,664,92
25092,slide,1572937133147,482,662,92
25093,slide,1572937133163,484,660,92
25094,slide,1572937133180,487,660,92
25095,slide,1572937133198,491,659,92
25096,slide,1572937133214,496,658,92
25097,slide,1572937133231,500,657,92
25098,slide,1572937133247,504,657,92
25099,slide,1572937133264,513,656,92
25100,slide,1572937133281,523,656,92
25101,slide,1572937133297,531,656,92
25102,slide,1572937133313,541,657,92
25103,slide,1572937133332,554,659,92
25104,slide,1572937133348,571,662,92
25105,slide,1572937133363,593,668,92
25106,slide,1572937133381,618,674,92
25107,slide,1572937133398,635,678,92
25108,slide,1572937133415,651,681,92
25109,slide,1572937133431,668,683,92
25110,slide,1572937133447,684,685,92
25111,slide,1572937133464,696,688,92
25112,slide,1572937133481,705,689,92
25113,slide,1572937133498,717,690,92
25114,slide,1572937133515,730,690,92
25115,slide,1572937133531,743,689,92
25116,slide,1572937133547,751,688,92
25117,slide,1572937133563,766,688,92
25118,slide,1572937133580,777,687,92
25119,slide,1572937133598,785,686,92
25120,slide,1572937133614,799,684,92
25121,slide,1572937133631,824,678,92
25122,slide,1572937133648,838,674,92
25123,slide,1572937133665,850,672,92
25124,slide,1572937133680,866,670,92
25125,slide,1572937133698,883,668,92
25126,slide,1572937133715,897,668,92
25127,slide,1572937133731,912,668,92
25128,slide,1572937133747,927,668,92
25129,slide,1572937133765,946,668,92
25130,slide,1572937133781,953,669,92
25131,slide,1572937133797,965,670,92
25132,slide,1572937133813,975,670,92
25133,slide,1572937133831,983,670,92
25134,slide,1572937133848,993,670,92
25135,slide,1572937133864,1005,671,92
25136,slide,1572937133880,1013,671,92
25137,slide,1572937133898,1029,672,92
25138,slide,1572937133914,1040,672,92
25139,slide,1572937133931,1050,672,92
25140,slide,1572937133948,1056,672,92
25141,slide,1572937133964,1064,670,92
25142,slide,1572937133980,1068,669,92
25143,slide,1572937133998,1073,668,92
25144,slide,1572937134015,1082,666,92
25145,slide,1572937134031,1088,665,92
25146,slide,1572937134047,1094,663,92
25147,slide,1572937134063,1099,663,92
25148,slide,1572937134081,1106,662,92
25149,slide,1572937134098,1114,661,92
25150,slide,1572937134115,1123,660,92
25151,slide,1572937134130,1128,660,92
25152,slide,1572937134148,1138,659,92
25153,slide,1572937134164,1143,659,92
25154,slide,1572937134181,1150,658,92
25155,slide,1572937134198,1157,658,92
25156,slide,1572937134214,1162,658,92
25157,slide,1572937134231,1167,658,92
25158,slide,1572937134247,1172,658,92
25159,slide,1572937134264,1178,659,92
25160,slide,1572937134280,1182,660,92
25161,slide,1572937134297,1185,661,92
25162,slide,1572937134313,1187,661,92
25163,slide,1572937134331,1188,662,92
25164,slide,1572937134348,1189,662,92
25165,slide,1572937134365,1192,662,92
25166,slide,1572937134380,1193,662,92
25167,slide,1572937134398,1196,663,92
25168,slide,1572937134414,1198,664,92
25169,slide,1572937134431,1201,665,92
25170,slide,1572937134448,1203,665,92
25171,slide,1572937134465,1207,666,92
25172,slide,1572937134481,1211,667,92
25173,slide,1572937134497,1218,668,92
25174,slide,1572937134515,1223,669,92
25175,slide,1572937134530,1227,669,92
25176,slide,1572937134547,1231,669,92
25177,slide,1572937134564,1237,669,92
25178,slide,1572937134581,1244,669,92
25179,slide,1572937134598,1248,670,92
25180,slide,1572937134614,1251,670,92
25181,slide,1572937134630,1252,670,92
25182,slide,1572937134648,1252,670,92
25183,slide,1572937134709,1252,670,92
25184,slide,1572937134717,1252,670,92
25185,slide,1572937134731,1253,669,92
25186,slide,1572937134748,1253,669,92
25187,slide,1572937134765,1255,668,92
25188,slide,1572937134781,1255,668,92
25189,slide,1572937134798,1255,668,92
25190,slide,1572937134815,1257,667,92
25191,slide,1572937134831,1258,667,92
25192,slide,1572937134848,1262,666,92
25193,slide,1572937134864,1266,666,92
25194,slide,1572937134880,1267,666,92
25195,slide,1572937134898,1267,665,92
25196,click_left,1572937135062,1267,665,92
25197,release_left,1572937135171,1267,665,92
25198,slide,1572937135429,1266,666,92
25199,slide,1572937135447,1266,666,92
25200,slide,1572937135464,1265,666,92
25201,slide,1572937135481,1264,667,92
25202,slide,1572937135498,1264,667,92
25203,slide,1572937135514,1264,667,92
25204,slide,1572937135530,1264,667,92
25205,slide,1572937135547,1263,668,92
25206,slide,1572937135564,1261,668,92
25207,slide,1572937135581,1259,670,92
25208,slide,1572937135598,1257,671,92
25209,slide,1572937135614,1253,672,92
25210,slide,1572937135630,1249,674,92
25211,slide,1572937135647,1237,678,92
25212,slide,1572937135665,1225,683,92
25213,slide,1572937135682,1211,688,92
25214,slide,1572937135698,1190,696,92
25215,slide,1572937135714,1170,701,92
25216,slide,1572937135731,1152,706,92
25217,slide,1572937135748,1137,711,92
25218,slide,1572937135764,1124,714,92
25219,slide,1572937135780,1111,718,92
25220,slide,1572937135797,1103,720,92
25221,slide,1572937135813,1092,724,92
25222,slide,1572937135831,1080,729,92
25223,slide,1572937135847,1061,735,92
25224,slide,1572937135864,1044,741,92
25225,slide,1572937135880,1019,748,92
25226,slide,1572937135897,977,759,92
25227,slide,1572937135913,956,768,92
25228,slide,1572937135930,933,779,92
25229,slide,1572937135947,914,791,92
25230,slide,1572937135965,899,800,92
25231,slide,1572937135981,881,811,92
25232,slide,1572937135998,866,820,92
25233,slide,1572937136014,850,827,92
25234,slide,1572937136030,833,835,92
25235,slide,1572937136047,825,838,92
25236,slide,1572937136064,819,840,92
25237,slide,1572937136080,813,842,92
25238,slide,1572937136098,809,844,92
25239,slide,1572937136114,805,845,92
25240,slide,1572937136131,799,846,92
25241,slide,1572937136147,793,847,92
25242,slide,1572937136164,786,849,92
25243,slide,1572937136180,779,849,92
25244,slide,1572937136198,768,850,92
25245,slide,1572937136214,758,851,92
25246,slide,1572937136231,750,852,92
25247,slide,1572937136248,739,853,92
25248,slide,1572937136264,731,854,92
25249,slide,1572937136280,719,857,92
25250,slide,1572937136297,712,859,92
25251,slide,1572937136314,704,862,92
25252,slide,1572937136331,692,867,92
25253,slide,1572937136348,686,870,92
25254,slide,1572937136364,675,876,92
25255,slide,1572937136380,668,878,92
25256,slide,1572937136397,656,883,92
25257,slide,1572937136415,650,885,92
25258,slide,1572937136431,646,886,92
25259,slide,1572937136448,643,887,92
25260,slide,1572937136465,639,888,92
25261,slide,1572937136481,636,889,92
25262,slide,1572937136498,632,890,92
25263,slide,1572937136514,628,890,92
25264,slide,1572937136530,625,891,92
25265,slide,1572937136547,623,891,92
25266,slide,1572937136564,620,891,92
25267,slide,1572937136582,617,892,92
25268,slide,1572937136598,615,893,92
25269,slide,1572937136614,612,893,92
25270,slide,1572937136630,610,893,92
25271,slide,1572937136648,606,894,92
25272,slide,1572937136664,604,894,92
25273,slide,1572937136680,602,895,92
25274,slide,1572937136698,600,895,92
25275,slide,1572937136715,598,896,92
25276,slide,1572937136731,596,897,92
25277,slide,1572937136747,594,897,92
25278,slide,1572937136764,592,898,92
25279,slide,1572937136782,589,899,92
25280,slide,1572937136797,587,899,92
25281,slide,1572937136814,586,899,92
25282,slide,1572937136831,586,899,92
25283,slide,1572937136905,586,900,92
25284,click_left,1572937136977,586,900,92
25285,release_left,1572937137077,586,900,92
25286,click_left,1572937137196,586,900,92
25287,release_left,1572937137273,586,900,92
25288,slide,1572937137445,586,900,92
25289,slide,1572937137687,586,900,92
25290,slide,1572937137698,586,899,92
25291,slide,1572937137714,587,899,92
25292,slide,1572937137731,588,898,92
25293,slide,1572937137748,589,897,92
25294,slide,1572937137764,589,897,92
25295,slide,1572937137780,590,896,92
25296,slide,1572937137798,591,895,92
25297,slide,1572937137814,593,894,92
25298,slide,1572937137831,594,894,92
25299,slide,1572937137848,596,893,92
25300,slide,1572937137864,598,891,92
25301,slide,1572937137880,601,890,92
25302,slide,1572937137898,607,886,92
25303,slide,1572937137915,611,884,92
25304,slide,1572937137930,614,883,92
25305,slide,1572937137948,618,881,92
25306,slide,1572937137964,622,879,92
25307,slide,1572937137981,626,876,92
25308,slide,1572937137998,633,873,92
25309,slide,1572937138015,651,863,92
25310,slide,1572937138030,660,859,92
25311,slide,1572937138048,669,855,92
25312,slide,1572937138064,673,853,92
25313,slide,1572937138082,677,851,92
25314,slide,1572937138098,682,848,92
25315,slide,1572937138114,690,841,92
25316,slide,1572937138131,698,834,92
25317,slide,1572937138147,707,826,92
25318,slide,1572937138164,713,821,92
25319,slide,1572937138180,719,815,92
25320,slide,1572937138198,725,810,92
25321,slide,1572937138214,729,806,92
25322,slide,1572937138231,734,802,92
25323,slide,1572937138248,740,796,92
25324,slide,1572937138264,748,789,92
25325,slide,1572937138280,756,780,92
25326,slide,1572937138298,768,768,92
25327,slide,1572937138314,779,758,92
25328,slide,1572937138331,789,751,92
25329,slide,1572937138348,797,745,92
25330,slide,1572937138364,808,737,92
25331,slide,1572937138381,828,723,92
25332,slide,1572937138397,840,713,92
25333,slide,1572937138415,856,701,92
25334,slide,1572937138430,870,692,92
25335,slide,1572937138448,883,682,92
25336,slide,1572937138464,892,675,92
25337,slide,1572937138480,905,665,92
25338,slide,1572937138498,913,660,92
25339,slide,1572937138514,922,652,92
25340,slide,1572937138530,929,646,92
25341,slide,1572937138548,938,637,92
25342,slide,1572937138564,942,633,92
25343,slide,1572937138582,947,629,92
25344,slide,1572937138598,951,625,92
25345,slide,1572937138615,957,620,92
25346,slide,1572937138631,966,613,92
25347,slide,1572937138647,971,609,92
25348,slide,1572937138665,980,602,92
25349,slide,1572937138680,987,597,92
25350,slide,1572937138698,996,591,92
25351,slide,1572937138714,1002,587,92
25352,slide,1572937138731,1008,583,92
25353,slide,1572937138748,1016,577,92
25354,slide,1572937138764,1026,570,92
25355,slide,1572937138780,1033,564,92
25356,slide,1572937138798,1044,556,92
25357,slide,1572937138814,1049,551,92
25358,slide,1572937138831,1052,548,92
25359,slide,1572937138848,1055,545,92
25360,slide,1572937138864,1057,543,92
25361,slide,1572937138880,1061,538,92
25362,slide,1572937138897,1067,532,92
25363,slide,1572937138914,1069,530,92
25364,slide,1572937138931,1072,525,92
25365,slide,1572937138948,1075,523,92
25366,slide,1572937138965,1078,519,92
25367,slide,1572937138981,1080,515,92
25368,slide,1572937138998,1083,511,92
25369,slide,1572937139014,1086,507,92
25370,slide,1572937139031,1089,503,92
25371,slide,1572937139048,1092,500,92
25372,slide,1572937139065,1094,496,92
25373,slide,1572937139081,1096,493,92
25374,slide,1572937139098,1098,492,92
25375,slide,1572937139114,1101,488,92
25376,slide,1572937139131,1104,483,92
25377,slide,1572937139148,1107,480,92
25378,slide,1572937139165,1109,477,92
25379,slide,1572937139181,1111,475,92
25380,slide,1572937139198,1114,471,92
25381,slide,1572937139214,1115,469,92
25382,slide,1572937139232,1116,467,92
25383,slide,1572937139248,1117,465,92
25384,slide,1572937139265,1120,462,92
25385,slide,1572937139280,1120,461,92
25386,slide,1572937139298,1121,460,92
25387,slide,1572937139314,1122,459,92
25388,slide,1572937139331,1123,458,92
25389,slide,1572937139348,1123,457,92
25390,slide,1572937139364,1124,457,92
25391,slide,1572937139381,1125,455,92
25392,slide,1572937139397,1126,454,92
25393,slide,1572937139415,1127,453,92
25394,slide,1572937139431,1128,452,92
25395,slide,1572937139448,1129,450,92
25396,slide,1572937139464,1130,449,92
25397,slide,1572937139481,1131,448,92
25398,slide,1572937139498,1132,447,92
25399,slide,1572937139514,1132,446,92
25400,slide,1572937139530,1133,445,92
25401,slide,1572937139548,1135,443,92
25402,slide,1572937139564,1136,442,92
25403,slide,1572937139581,1137,441,92
25404,slide,1572937139598,1138,440,92
25405,slide,1572937139614,1138,439,92
25406,slide,1572937139631,1139,437,92
25407,slide,1572937139648,1140,437,92
25408,slide,1572937139665,1140,436,92
25409,slide,1572937139682,1141,435,92
25410,slide,1572937139827,1141,435,92
25411,slide,1572937139835,1141,435,92
25412,slide,1572937139848,1142,434,92
25413,slide,1572937139864,1142,434,92
25414,slide,1572937139880,1142,434,92
25415,slide,1572937139898,1143,433,92
25416,slide,1572937139915,1143,433,92
25417,slide,1572937139931,1143,433,92
25418,slide,1572937139948,1143,432,92
25419,slide,1572937139965,1144,432,92
25420,slide,1572937139981,1144,432,92
25421,slide,1572937139997,1144,431,92
25422,slide,1572937140015,1144,431,92
25423,slide,1572937140031,1144,431,92
25424,slide,1572937140047,1144,430,92
25425,click_left,1572937140048,1144,430,92
25426,release_left,1572937140187,1144,430,92
25427,slide,1572937140475,1144,431,92
25428,slide,1572937140483,1143,431,92
25429,slide,1572937140498,1143,431,92
25430,slide,1572937140514,1141,431,92
25431,slide,1572937140531,1135,430,92
25432,slide,1572937140549,1130,427,92
25433,slide,1572937140565,1123,425,92
25434,slide,1572937140581,1109,421,92
25435,slide,1572937140598,1095,420,92
25436,slide,1572937140614,1083,417,92
25437,slide,1572937140631,1072,416,92
25438,slide,1572937140647,1063,413,92
25439,slide,1572937140665,1056,411,92
25440,slide,1572937140681,1050,409,92
25441,slide,1572937140698,1045,407,92
25442,slide,1572937140714,1040,405,92
25443,slide,1572937140731,1033,401,92
25444,slide,1572937140748,1027,398,92
25445,slide,1572937140764,1023,396,92
25446,slide,1572937140780,1015,391,92
25447,slide,1572937140798,1010,388,92
25448,slide,1572937140814,1002,384,92
25449,slide,1572937140831,997,381,92
25450,slide,1572937140848,990,378,92
25451,slide,1572937140865,981,375,92
25452,slide,1572937140882,973,372,92
25453,slide,1572937140897,957,368,92
25454,slide,1572937140913,950,366,92
25455,slide,1572937140931,941,363,92
25456,slide,1572937140949,934,361,92
25457,slide,1572937140965,928,359,92
25458,slide,1572937140982,921,357,92
25459,slide,1572937140998,914,355,92
25460,slide,1572937141014,906,352,92
25461,slide,1572937141031,902,350,92
25462,slide,1572937141047,899,348,92
25463,slide,1572937141063,898,346,92
25464,slide,1572937141082,897,345,92
25465,slide,1572937141098,896,342,92
25466,slide,1572937141114,896,339,92
25467,slide,1572937141132,895,337,92
25468,slide,1572937141147,895,333,92
25469,slide,1572937141165,894,332,92
25470,slide,1572937141181,894,331,92
25471,slide,1572937141198,894,331,92
25472,slide,1572937141215,893,330,92
25473,slide,1572937141232,892,329,92
25474,slide,1572937141248,890,329,92
25475,slide,1572937141264,887,328,92
25476,slide,1572937141280,885,328,92
25477,slide,1572937141298,879,328,92
25478,slide,1572937141314,877,327,92
25479,slide,1572937141331,874,327,92
25480,slide,1572937141348,872,327,92
25481,slide,1572937141364,872,327,92
25482,slide,1572937141382,872,327,92
25483,slide,1572937141470,872,326,92
25484,slide,1572937141482,872,326,92
25485,slide,1572937141498,872,325,92
25486,slide,1572937141514,872,323,92
25487,slide,1572937141531,872,322,92
25488,slide,1572937141549,872,321,92
25489,slide,1572937141564,872,321,92
25490,slide,1572937141581,872,321,92
25491,slide,1572937141598,872,321,92
25492,click_left,1572937141721,872,321,92
25493,release_left,1572937141827,872,321,92
25494,click_left,1572937141898,872,321,92
25495,release_left,1572937142031,872,321,92
25496,slide,1572937142413,871,321,92
25497,slide,1572937142431,871,322,92
25498,slide,1572937142448,870,324,92
25499,slide,1572937142465,869,326,92
25500,slide,1572937142482,868,330,92
25501,slide,1572937142498,867,333,92
25502,slide,1572937142514,864,340,92
25503,slide,1572937142531,862,350,92
25504,slide,1572937142548,861,358,92
25505,slide,1572937142565,861,368,92
25506,slide,1572937142581,861,383,92
25507,slide,1572937142597,861,397,92
25508,slide,1572937142616,862,407,92
25509,slide,1572937142631,865,424,92
25510,slide,1572937142648,869,440,92
25511,slide,1572937142665,874,461,92
25512,slide,1572937142681,878,475,92
25513,slide,1572937142698,881,492,92
25514,slide,1572937142715,883,507,92
25515,slide,1572937142732,885,521,92
25516,slide,1572937142748,887,531,92
25517,slide,1572937142764,887,545,92
25518,slide,1572937142781,887,560,92
25519,slide,1572937142797,885,573,92
25520,slide,1572937142815,884,581,92
25521,slide,1572937142831,882,592,92
25522,slide,1572937142848,881,603,92
25523,slide,1572937142864,880,609,92
25524,slide,1572937142881,879,617,92
25525,slide,1572937142898,878,624,92
25526,slide,1572937142915,875,637,92
25527,slide,1572937142932,872,649,92
25528,slide,1572937142948,872,656,92
25529,slide,1572937142965,871,664,92
25530,slide,1572937142982,871,675,92
25531,slide,1572937142998,871,684,92
25532,slide,1572937143015,871,704,92
25533,slide,1572937143030,871,710,92
25534,slide,1572937143047,871,732,92
25535,slide,1572937143065,871,744,92
25536,slide,1572937143082,871,757,92
25537,slide,1572937143099,871,770,92
25538,slide,1572937143114,871,784,92
25539,slide,1572937143132,873,799,92
25540,slide,1572937143148,875,817,92
25541,slide,1572937143165,876,836,92
25542,slide,1572937143181,877,849,92
25543,slide,1572937143198,878,858,92
25544,slide,1572937143215,878,872,92
25545,slide,1572937143231,879,880,92
25546,slide,1572937143248,880,893,92
25547,slide,1572937143264,880,903,92
25548,slide,1572937143282,880,914,92
25549,slide,1572937143297,879,920,92
25550,slide,1572937143315,879,922,92
25551,slide,1572937143331,879,924,92
25552,slide,1572937143348,878,925,92
25553,slide,1572937143366,878,926,92
25554,slide,1572937143382,877,928,92
25555,slide,1572937143398,877,929,92
25556,slide,1572937143414,875,934,92
25557,slide,1572937143431,873,937,92
25558,slide,1572937143448,873,939,92
25559,slide,1572937143464,872,941,92
25560,slide,1572937143481,872,942,92
25561,slide,1572937143498,871,943,92
25562,slide,1572937143514,871,945,92
25563,slide,1572937143531,871,948,92
25564,slide,1572937143549,871,950,92
25565,click_left,1572937143550,871,950,92
25566,slide,1572937143552,871,952,92
25567,slide,1572937143565,871,953,92
25568,slide,1572937143731,870,974,92
25569,slide,1572937143748,870,975,92
25570,slide,1572937143765,869,976,92
25571,slide,1572937143782,869,977,92
25572,slide,1572937143798,869,978,92
25573,slide,1572937143814,869,978,92
25574,slide,1572937143831,869,979,92
25575,slide,1572937143848,869,979,92
25576,slide,1572937143864,869,980,92
25577,slide,1572937143884,869,980,92
25578,slide,1572937143899,869,980,92
25579,slide,1572937143915,869,981,92
25580,slide,1572937143931,868,984,92
25581,slide,1572937143948,868,985,92
25582,slide,1572937143965,868,986,92
25583,slide,1572937143981,868,987,92
25584,slide,1572937143998,868,987,92
25585,slide,1572937144015,868,987,92
25586,slide,1572937144031,868,987,92
25587,slide,1572937144049,868,988,92
25588,slide,1572937144065,868,989,92
25589,slide,1572937144081,867,990,92
25590,slide,1572937144098,867,990,92
25591,slide,1572937144117,867,990,92
25592,slide,1572937144132,867,990,92
25593,slide,1572937144148,867,992,92
25594,slide,1572937144165,867,993,92
25595,slide,1572937144181,867,994,92
25596,slide,1572937144198,867,994,92
25597,slide,1572937144214,867,995,92
25598,slide,1572937144232,867,995,92
25599,slide,1572937144282,867,996,92
25600,slide,1572937144299,867,996,92
25601,slide,1572937144315,866,996,92
25602,slide,1572937144332,866,997,92
25603,click_left,1572937144337,866,997,92
25604,slide,1572937144348,866,997,92
25605,slide,1572937144364,866,998,92
25606,slide,1572937144381,866,999,92
25607,slide,1572937144398,866,1000,92
25608,slide,1572937144670,866,1000,92
25609,slide,1572937144681,866,1000,92
25610,slide,1572937144698,866,997,92
25611,slide,1572937144715,866,994,92
25612,slide,1572937144731,865,989,92
25613,slide,1572937144748,864,984,92
25614,slide,1572937144764,862,978,92
25615,slide,1572937144780,858,968,92
25616,slide,1572937144799,854,958,92
25617,slide,1572937144815,846,941,92
25618,slide,1572937144831,841,930,92
25619,slide,1572937144848,831,908,92
25620,slide,1572937144865,821,882,92
25621,slide,1572937144882,814,864,92
25622,slide,1572937144898,809,848,92
25623,slide,1572937144914,804,828,92
25624,slide,1572937144931,797,797,92
25625,slide,1572937144948,791,776,92
25626,slide,1572937144964,783,755,92
25627,slide,1572937144982,778,739,92
25628,slide,1572937144999,771,717,92
25629,slide,1572937145015,767,706,92
25630,slide,1572937145031,764,698,92
25631,slide,1572937145049,755,682,92
25632,slide,1572937145065,751,676,92
25633,slide,1572937145081,744,666,92
25634,slide,1572937145098,738,655,92
25635,slide,1572937145114,730,642,92
25636,slide,1572937145132,720,628,92
25637,slide,1572937145148,710,613,92
25638,slide,1572937145165,700,600,92
25639,slide,1572937145183,684,577,92
25640,slide,1572937145198,673,560,92
25641,slide,1572937145216,663,546,92
25642,slide,1572937145232,653,533,92
25643,slide,1572937145248,647,524,92
25644,slide,1572937145264,639,513,92
25645,slide,1572937145281,629,497,92
25646,slide,1572937145297,624,488,92
25647,slide,1572937145315,620,481,92
25648,slide,1572937145331,615,471,92
25649,slide,1572937145348,612,465,92
25650,slide,1572937145364,610,462,92
25651,slide,1572937145382,609,459,92
25652,slide,1572937145398,608,457,92
25653,slide,1572937145414,607,456,92
25654,slide,1572937145431,606,454,92
25655,slide,1572937145448,605,453,92
25656,slide,1572937145464,605,452,92
25657,slide,1572937145482,604,450,92
25658,slide,1572937145498,603,448,92
25659,slide,1572937145514,602,446,92
25660,slide,1572937145531,601,444,92
25661,slide,1572937145549,599,440,92
25662,slide,1572937145565,596,437,92
25663,slide,1572937145581,594,435,92
25664,slide,1572937145598,593,432,92
25665,slide,1572937145615,592,431,92
25666,slide,1572937145632,591,429,92
25667,slide,1572937145648,590,428,92
25668,slide,1572937145664,590,427,92
25669,slide,1572937145681,589,426,92
25670,click_left,1572937145799,589,426,92
25671,release_left,1572937145907,589,426,92
25672,click_left,1572937146010,589,426,92
25673,release_left,1572937146095,589,426,92
25674,slide,1572937146470,590,427,92
25675,slide,1572937146481,590,428,92
