id,options,times,pointX,pointY,username,fs,Vx,VxIF,VxIE,Vy,VyIF,VyIE,V,VIF,VIE,A,AIF,AIE,J,JIF,JIE,S,SIF,SIE,D,DIF,DIE,Direction,Direction change rate,DVIF,DVIE,cd,cur,currate,currateIF,currateIE
105916,slide,1575018696085 ,908,473,94,17 ,-0.117647059,,,0.529411765,,,0.542326145,,,-0.007680085,,,0.001415681,,,-0.000123404,,,5.60323E-06,,,-77.47 ,9.851246605,,,0.018867925,18.16480121,-2.537472097,,
105917,slide,1575018696102 ,906,482,94,17 ,0,,,0.411764706,,,0.411764706,,,0.016386492,,,-0.000682184,,,-2.81489E-05,,,9.32722E-06,,,90.00 ,-10.28268065,,,0.053846154,-24.97222444,1.464716648,,
105918,slide,1575018696119 ,906,489,94,16 ,-0.0625,,,0.6875,,,0.690335064,,,0.00478937,,,-0.001160715,,,0.000130414,,,-1.08462E-05,,,-84.81 ,-0.049732722,,,0.021538462,-0.072041425,0.013809165,,
105919,slide,1575018696135 ,905,500,94,17 ,-0.058823529,,,0.764705882,,,0.766964989,,,-0.013782075,,,0.000925907,,,-4.3126E-05,,,-4.44242E-06,,,-85.60 ,0.114205082,,,0.003448276,0.148905209,-0.00875913,,
105920,slide,1575018696152 ,904,513,94,17 ,-0.058823529,,,0.529411765,,,0.532669714,,,0.001958345,,,0.000192765,,,-0.000118647,,,1.8961E-05,,,-83.66 ,0,,,0.008196721,0,-0.007442843,,
105921,slide,1575018696169 ,903,522,94,16 ,-0.0625,,,0.5625,,,0.565961571,,,0.005235347,,,-0.001824237,,,0.00020369,,,-1.89654E-05,,,-83.66 ,-0.071610177,,,0,-0.126528339,0.057939289,,
105922,slide,1575018696185 ,902,531,94,17 ,-0.058823529,,,0.647058824,,,0.649727119,,,-0.023952441,,,0.001434795,,,-9.97563E-05,,,9.01138E-06,,,-84.81 ,0.520106739,,,0.004950495,0.800500278,2.320683714,,
105923,slide,1575018696202 ,901,542,94,17 ,-0.058823529,,,0.235294118,,,0.242535625,,,0.000439081,,,-0.000261062,,,5.34371E-05,,,-8.2549E-06,,,-75.96 ,9.762573914,,,0.030567686,40.25212342,-4.743728601,,
105924,slide,1575018696219 ,900,546,94,16 ,0,,,0.25,,,0.25,,,-0.003998979,,,0.000647368,,,-8.68962E-05,,,1.01649E-05,,,90.00 ,-10.0978157,,,0.061538462,-40.39126279,5.717663625,,
105925,slide,1575018696235 ,900,550,94,17 ,-0.058823529,,,0.176470588,,,0.186016333,,,0.006358901,,,-0.000742972,,,7.57415E-05,,,-9.23087E-06,,,-71.57 ,9.50382654,,,0.08,51.0913552,-3.005373835,,
105926,slide,1575018696252 ,899,553,94,17 ,0,,,0.294117647,,,0.294117647,,,-0.006271626,,,0.000544633,,,-8.11834E-05,,,1.01388E-05,,,90.00 ,0,,,0.076923077,0,0,,
105927,slide,1575018696269 ,899,558,94,16 ,0,,,0.1875,,,0.1875,,,0.002987132,,,-0.000835485,,,9.11769E-05,,,-8.88182E-06,,,90.00 ,0,,,0,0,0,,
105928,slide,1575018696285 ,899,561,94,17 ,0,,,0.235294118,,,0.235294118,,,-0.010380623,,,0.000623346,,,-5.09322E-05,,,4.93432E-06,,,90.00 ,0,,,0,0,0,,
105929,slide,1575018696302 ,899,565,94,17 ,0,,,0.058823529,,,0.058823529,,,0.000216263,,,-0.000242501,,,3.29512E-05,,,-1.64807E-06,,,90.00 ,0,,,0,0,0,,
105930,slide,1575018696319 ,899,566,94,16 ,0,,,0.0625,,,0.0625,,,-0.00390625,,,0.00031767,,,4.93398E-06,,,-8.92666E-07,,,90.00 ,0,,,0,0,0,,
105931,slide,1575018696335 ,899,567,94,17 ,0,,,0,,,0,,,0.001176471,,,0.000396614,,,-9.34868E-06,,,-2.00966E-06,,,90.00 ,0,,,0,0,-10.10999398,,
105932,slide,1575018696352 ,899,567,94,50 ,0,,,-0.02,,,0.02,,,0.007918903,,,0.000237686,,,-4.35129E-05,,,2.91775E-06,,,90.00 ,-3.437397953,,,0,-171.8698976,3.427876164,,
105933,slide,1575018696402 ,899,566,94,17 ,0.058823529,,,-0.411764706,,,0.415945165,,,0.019803206,,,-0.001937959,,,0.000102374,,,-2.83952E-06,,,-81.87 ,-0.198027098,,,0.015384615,-0.476089433,0.065938316,,
105934,slide,1575018696419 ,900,559,94,16 ,0.0625,,,-0.75,,,0.752599661,,,-0.013142095,,,-0.000197594,,,5.41025E-05,,,-4.70079E-06,,,-85.24 ,0.485322876,,,0.01369863,0.644861938,0.179820835,,
105935,slide,1575018696435 ,901,547,94,17 ,0.117647059,,,-0.529411765,,,0.542326145,,,-0.016303594,,,0.000668047,,,-2.11101E-05,,,-2.20012E-06,,,-77.47 ,1.910070135,,,0.033333333,3.521995305,1.408979455,,
105936,slide,1575018696452 ,903,538,94,16 ,0.1875,,,-0.1875,,,0.265165043,,,-0.004946794,,,0.000309175,,,-5.85121E-05,,,8.44625E-06,,,-45.00 ,7.285315699,,,0.124260355,27.47464605,-1.717165378,,
105937,slide,1575018696468 ,906,535,94,17 ,0.058823529,,,0.176470588,,,0.186016333,,,0,,,-0.00062702,,,7.66278E-05,,,-6.00356E-06,,,71.57 ,0,,,0.75,0,0.342920158,,
105938,slide,1575018696485 ,907,538,94,17 ,0.058823529,,,0.176470588,,,0.186016333,,,-0.010659332,,,0.000675653,,,-2.54328E-05,,,5.74005E-07,,,71.57 ,1.084408754,,,0,5.829642683,-2.989978981,,
105939,slide,1575018696502 ,908,541,94,208 ,0,,,-0.004807692,,,0.004807692,,,0.000826774,,,0.000243296,,,-1.56747E-05,,,1.1248E-06,,,90.00 ,-0.216346154,,,0.2,-45,0.243984858,,
105940,slide,1575018696710 ,908,540,94,8 ,-0.125,,,-0.125,,,0.176776695,,,0.051432325,,,-0.003017041,,,0.000218285,,,-2.98375E-05,,,45.00 ,1.016262794,,,0.2,5.748850506,-0.589795732,,
105941,slide,1575018696718 ,907,539,94,17 ,-0.352941176,,,-0.470588235,,,0.588235294,,,0.027295999,,,-0.001270764,,,-2.04158E-05,,,8.70755E-06,,,53.13 ,0.606167439,,,0.015384615,1.030484647,-0.046855337,,
105942,slide,1575018696735 ,901,531,94,17 ,-0.470588235,,,-0.941176471,,,1.052267284,,,0.005693014,,,-0.001617832,,,0.000127613,,,-3.91822E-06,,,63.43 ,0.246171537,,,0.041450777,0.233943923,-0.057426813,,
105943,slide,1575018696752 ,893,515,94,16 ,-0.4375,,,-1.0625,,,1.149048519,,,-0.021810126,,,0.000551582,,,6.10028E-05,,,-1.52595E-05,,,67.62 ,-0.852952396,,,0.01826484,-0.742311905,0.101833741,,
105944,slide,1575018696768 ,886,498,94,17 ,-0.470588235,,,-0.647058824,,,0.800086501,,,-0.012984819,,,0.001527626,,,-0.000183149,,,1.95813E-05,,,53.97 ,0.709699083,,,0.058473736,0.887027943,-0.011207344,,
105945,slide,1575018696785 ,878,487,94,17 ,-0.235294118,,,-0.529411765,,,0.579344577,,,0.012984819,,,-0.001585912,,,0.000149733,,,-1.70843E-05,,,66.04 ,0.403515294,,,0.051470588,0.696503102,0.032994973,,
105946,slide,1575018696802 ,874,478,94,17 ,-0.235294118,,,-0.764705882,,,0.800086501,,,-0.013975677,,,0.000959542,,,-0.000140701,,,1.61163E-05,,,72.90 ,1.006042881,,,0.02919708,1.257417642,-1.176515205,,
105947,slide,1575018696819 ,870,465,94,16 ,0,,,-0.5625,,,0.5625,,,0.002336541,,,-0.001432374,,,0.000133277,,,-8.7316E-06,,,90.00 ,-10.54312922,,,0.072,-18.74334084,2.20529768,,
105948,slide,1575018696835 ,870,456,94,17 ,0.117647059,,,-0.588235294,,,0.599884649,,,-0.02058145,,,0.000700053,,,-6.42898E-06,,,-2.74918E-06,,,-78.69 ,9.922945149,,,0.049315068,16.54142204,-0.973024826,,
105949,slide,1575018696852 ,872,446,94,16 ,0,,,-0.25,,,0.25,,,-0.008680556,,,0.00059076,,,-5.31651E-05,,,5.29082E-06,,,90.00 ,0,,,0.04,0,0,,
105950,slide,1575018696868 ,872,442,94,18 ,0,,,-0.111111111,,,0.111111111,,,0.000771605,,,-0.000259881,,,3.1488E-05,,,-3.98014E-06,,,90.00 ,0,,,0,0,0,,
105951,slide,1575018696886 ,872,440,94,16 ,0,,,-0.125,,,0.125,,,-0.00390625,,,0.000306904,,,-4.01544E-05,,,5.97124E-06,,,90.00 ,0,,,0,0,-8.4375,,
105952,slide,1575018696902 ,872,438,94,16 ,0,,,-0.0625,,,0.0625,,,0.001004214,,,-0.000335567,,,5.53854E-05,,,-6.98895E-06,,,90.00 ,-8.4375,,,0,-135,14.40371347,,
105953,slide,1575018696918 ,872,437,94,18 ,0.055555556,,,-0.055555556,,,0.07856742,,,-0.004364857,,,0.0005506,,,-5.64378E-05,,,5.92481E-06,,,-45.00 ,7.5,,,0.2,95.45941546,-5.303300859,,
105954,slide,1575018696936 ,873,436,94,17 ,0,,,0,,,0,,,0.005545936,,,-0.00046528,,,5.02088E-05,,,-4.9743E-06,,,90.00 ,-7.941176471,,,0,0,1.871753244,,
105955,slide,1575018696953 ,873,436,94,15 ,0.066666667,,,-0.066666667,,,0.094280904,,,-0.002363825,,,0.000388269,,,-3.43543E-05,,,2.1698E-06,,,-45.00 ,3,,,0,31.81980515,3.878679656,,
105956,slide,1575018696968 ,874,435,94,17 ,0.058823529,,,0,,,0.058823529,,,0.003460208,,,-0.000127046,,,-1.8074E-06,,,2.44768E-06,,,0.00 ,5.294117647,,,0.2,90,-9.806910259,,
105957,slide,1575018696985 ,875,435,94,17 ,0,,,-0.117647059,,,0.117647059,,,0.001300423,,,-0.000157772,,,3.98032E-05,,,-5.55857E-06,,,90.00 ,-9.025585225,,,0.4,-76.71747441,8.549157032,,
105958,slide,1575018697002 ,875,433,94,16 ,0.0625,,,-0.125,,,0.139754249,,,-0.001381699,,,0.000518882,,,-5.46925E-05,,,5.13707E-06,,,-63.43 ,9.589684301,,,0.117647059,68.61819514,-4.288637196,,
105959,slide,1575018697018 ,876,431,94,17 ,0,,,-0.117647059,,,0.117647059,,,0.006920415,,,-0.000356198,,,2.75006E-05,,,-3.54212E-07,,,90.00 ,0,,,0.117647059,0,0,,
105960,slide,1575018697035 ,876,429,94,17 ,0,,,-0.235294118,,,0.235294118,,,0.000865052,,,0.000111312,,,2.1479E-05,,,-8.25334E-06,,,90.00 ,0,,,0,0,0,,
105961,slide,1575018697052 ,876,425,94,16 ,0,,,-0.25,,,0.25,,,0.002757353,,,0.000476454,,,-0.000118828,,,1.51792E-05,,,90.00 ,0,,,0,0,0,,
105962,slide,1575018697068 ,876,421,94,17 ,0,,,-0.294117647,,,0.294117647,,,0.010380623,,,-0.001424791,,,0.00012404,,,-1.02297E-05,,,90.00 ,0,,,0,0,0,,
105963,slide,1575018697085 ,876,416,94,17 ,0,,,-0.470588235,,,0.470588235,,,-0.01384083,,,0.000683884,,,-4.98648E-05,,,4.58183E-06,,,90.00 ,0,,,0,0,-2.375956635,,
105964,slide,1575018697102 ,876,408,94,17 ,0,,,-0.235294118,,,0.235294118,,,-0.00221481,,,-0.000163817,,,2.80264E-05,,,-2.62043E-06,,,90.00 ,-9.50382654,,,0,-40.39126279,5.38133047,,
105965,slide,1575018697119 ,876,404,94,16 ,0.0625,,,-0.1875,,,0.197642354,,,-0.004999706,,,0.000312631,,,-1.65209E-05,,,1.15869E-07,,,-71.57 ,10.0978157,,,0.08,51.0913552,-7.988051851,,
105966,slide,1575018697135 ,877,401,94,17 ,0,,,-0.117647059,,,0.117647059,,,2.39585E-06,,,4.82973E-05,,,-1.4667E-05,,,2.10362E-06,,,90.00 ,-9.025585225,,,0.076923077,-76.71747441,8.549157032,,
105967,slide,1575018697152 ,877,399,94,19 ,0.052631579,,,-0.105263158,,,0.117687788,,,0.00082345,,,-0.000201041,,,2.10946E-05,,,-1.94574E-06,,,-63.43 ,8.075523622,,,0.117647059,68.61819514,-7.164115534,,
105968,slide,1575018697171 ,878,397,94,15 ,0,,,-0.133333333,,,0.133333333,,,-0.002996332,,,0.000199755,,,-1.58746E-05,,,1.60533E-06,,,90.00 ,-9,,,0.117647059,-67.5,4.5,,
105969,slide,1575018697186 ,878,395,94,16 ,0.0625,,,-0.0625,,,0.088388348,,,0,,,-3.8363E-05,,,8.20542E-06,,,-2.42929E-06,,,-45.00 ,0,,,0.2,0,3.977475644,,
105970,slide,1575018697202 ,879,394,94,16 ,0.0625,,,-0.0625,,,0.088388348,,,-0.000613808,,,9.29237E-05,,,-3.06632E-05,,,4.78407E-06,,,-45.00 ,5.625,,,0,63.63961031,-3.977475644,,
105971,slide,1575018697218 ,880,393,94,18 ,0.055555556,,,0.055555556,,,0.07856742,,,0.000872971,,,-0.000397687,,,4.5882E-05,,,-4.10239E-06,,,45.00 ,0,,,0.5,0,1.767766953,,
105972,slide,1575018697236 ,881,394,94,15 ,0.066666667,,,0.066666667,,,0.094280904,,,-0.006285394,,,0.000428189,,,-2.7961E-05,,,1.68387E-06,,,45.00 ,3,,,0,31.81980515,-2.121320344,,
105973,slide,1575018697251 ,882,395,94,17 ,0,,,0,,,0,,,0.000137438,,,8.77405E-06,,,-2.70298E-06,,,1.25215E-06,,,90.00 ,0,,,0,0,0,,
105974,slide,1575018697268 ,882,395,94,428 ,0,,,-0.002336449,,,0.002336449,,,0.000286597,,,-3.71766E-05,,,1.85836E-05,,,-3.23318E-06,,,90.00 ,0,,,0,0,0,,
105975,slide,1575018697696 ,882,394,94,8 ,0,,,-0.125,,,0.125,,,-0.015625,,,0.007916618,,,-0.001365219,,,0.000186508,,,90.00 ,0,,,0,0,0,,
105976,slide,1575018697704 ,882,393,94,15 ,0,,,0,,,0,,,0.047707941,,,-0.003005133,,,0.000126849,,,-2.4859E-06,,,90.00 ,-0.630821481,,,0,0,0,,
105977,slide,1575018697719 ,882,393,94,17 ,-0.117647059,,,-0.705882353,,,0.715619121,,,0.002630953,,,-0.001102397,,,8.95604E-05,,,-6.76077E-06,,,80.54 ,0,,,0,0,-0.053641083,,
105978,slide,1575018697736 ,880,381,94,16 ,-0.125,,,-0.75,,,0.760345316,,,-0.016109804,,,0.00042013,,,-2.53727E-05,,,3.49179E-06,,,80.54 ,-0.693357688,,,0,-0.911898414,-0.019139504,,
105979,slide,1575018697752 ,878,369,94,17 ,-0.176470588,,,-0.470588235,,,0.502588456,,,-0.009387723,,,1.41665E-05,,,3.0496E-05,,,-4.39294E-06,,,69.44 ,-0.612218312,,,0.047058824,-1.218130472,0.384021818,,
105980,slide,1575018697769 ,875,361,94,17 ,-0.176470588,,,-0.294117647,,,0.34299717,,,-0.009146892,,,0.000532598,,,-4.41839E-05,,,3.68382E-06,,,59.04 ,1.821397443,,,0.043902439,5.310240436,-0.673836669,,
105981,slide,1575018697786 ,872,356,94,16 ,0,,,-0.1875,,,0.1875,,,-9.27292E-05,,,-0.000218529,,,1.8441E-05,,,3.56839E-07,,,90.00 ,-1.152184301,,,0.123287671,-6.144982941,0.748414101,,
105982,slide,1575018697802 ,872,353,94,17 ,-0.058823529,,,-0.176470588,,,0.186016333,,,-0.003589196,,,7.65275E-05,,,2.41505E-05,,,-5.27142E-06,,,71.57 ,1.084408754,,,0.081081081,5.829642683,-1.66644957,,
105983,slide,1575018697819 ,871,350,94,16 ,0,,,-0.125,,,0.125,,,-0.002288228,,,0.000487086,,,-6.54637E-05,,,6.32998E-06,,,90.00 ,-2.8125,,,0.076923077,-22.5,3.394987822,,
105984,slide,1575018697835 ,871,348,94,16 ,-0.0625,,,-0.0625,,,0.088388348,,,0.00550514,,,-0.000560334,,,3.5816E-05,,,-1.67759E-06,,,45.00 ,2.8125,,,0.2,31.81980515,-1.988737822,,
105985,slide,1575018697851 ,870,347,94,17 ,0,,,-0.176470588,,,0.176470588,,,-0.003460208,,,1.27214E-05,,,8.97458E-06,,,-1.67347E-06,,,90.00 ,0,,,0.176470588,0,0,,
105986,slide,1575018697868 ,870,344,94,17 ,0,,,-0.117647059,,,0.117647059,,,-0.003243945,,,0.000165289,,,-1.94743E-05,,,2.38541E-06,,,90.00 ,0,,,0,0,0,,
105987,slide,1575018697885 ,870,342,94,16 ,0,,,-0.0625,,,0.0625,,,-0.000434028,,,-0.000165774,,,2.10776E-05,,,-1.16181E-06,,,90.00 ,0,,,0,0,0,,
105988,slide,1575018697901 ,870,341,94,18 ,0,,,-0.055555556,,,0.055555556,,,-0.00308642,,,0.000171468,,,2.48862E-06,,,-1.2407E-06,,,90.00 ,0,,,0,0,0,,
105989,slide,1575018697919 ,870,340,94,16 ,0,,,0,,,0,,,0,,,0.000216263,,,-1.9844E-05,,,1.63183E-06,,,90.00 ,0,,,0,0,0,,
105990,slide,1575018697935 ,870,340,94,17 ,0,,,0,,,0,,,0.003460208,,,-0.000101241,,,6.26527E-06,,,-5.01015E-07,,,90.00 ,0,,,0,0,-7.941176471,,
105991,slide,1575018697952 ,870,340,94,17 ,0,,,-0.058823529,,,0.058823529,,,0.001739107,,,5.26838E-06,,,-2.25199E-06,,,-1.12128E-06,,,90.00 ,-7.941176471,,,0,-135,9.812929715,,
105992,slide,1575018697969 ,870,339,94,16 ,0.0625,,,-0.0625,,,0.088388348,,,0.001828669,,,-3.30154E-05,,,-2.13137E-05,,,4.19883E-06,,,-45.00 ,2.8125,,,0.2,31.81980515,-2.818895671,,
105993,slide,1575018697985 ,871,338,94,17 ,0.117647059,,,0,,,0.117647059,,,0.001300423,,,-0.000374035,,,4.58676E-05,,,-3.88465E-06,,,0.00 ,-1.562650069,,,0.2,-13.28252559,1.480163391,,
105994,slide,1575018698002 ,873,338,94,16 ,0.125,,,-0.0625,,,0.139754249,,,-0.00505817,,,0.000405715,,,-2.01714E-05,,,-2.08199E-07,,,-26.57 ,1.660315699,,,0.117647059,11.88025205,-3.555015753,,
105995,slide,1575018698018 ,875,337,94,17 ,0.058823529,,,0,,,0.058823529,,,0.001433265,,,8.29719E-05,,,-2.35026E-05,,,2.92835E-06,,,0.00 ,-2.647058824,,,0.1,-45,3.413851607,,
105996,slide,1575018698035 ,876,337,94,17 ,0.058823529,,,-0.058823529,,,0.083189033,,,0.002843787,,,-0.000316572,,,2.62793E-05,,,-2.18919E-06,,,-45.00 ,1.084408754,,,0.2,13.03547732,-1.251755122,,
105997,slide,1575018698052 ,877,336,94,17 ,0.117647059,,,-0.058823529,,,0.13153341,,,-0.002537945,,,0.000130176,,,-1.0937E-05,,,1.06182E-06,,,-26.57 ,-1.084408754,,,0.076923077,-8.244359746,0.484962338,,
105998,slide,1575018698069 ,879,335,94,16 ,0.0625,,,-0.0625,,,0.088388348,,,-0.000324957,,,-5.57528E-05,,,7.11404E-06,,,-6.495E-07,,,-45.00 ,0,,,0.076923077,0,5.966213466,,
105999,slide,1575018698085 ,880,334,94,17 ,0.058823529,,,-0.058823529,,,0.083189033,,,-0.001217002,,,5.80719E-05,,,-3.27796E-06,,,6.2024E-07,,,-45.00 ,7.941176471,,,0,95.45941546,-10.90937738,,
106000,slide,1575018698102 ,881,333,94,16 ,0,,,-0.0625,,,0.0625,,,-0.000229779,,,2.3466E-06,,,7.26612E-06,,,-1.59322E-06,,,90.00 ,-5.625,,,0.2,-90,11.25,,
106001,slide,1575018698118 ,881,332,94,17 ,0.058823529,,,0,,,0.058823529,,,-0.000192234,,,0.000118605,,,-1.82253E-05,,,1.93883E-06,,,0.00 ,5.294117647,,,0.5,90,-13.23529412,,
106002,slide,1575018698135 ,882,332,94,18 ,0,,,-0.055555556,,,0.055555556,,,0.001824044,,,-0.000191226,,,1.47347E-05,,,-1.65115E-06,,,90.00 ,-7.5,,,0.5,-135,12.80330086,,
106003,slide,1575018698153 ,882,331,94,16 ,0.0625,,,-0.0625,,,0.088388348,,,-0.001618022,,,7.39996E-05,,,-1.49859E-05,,,2.25397E-06,,,-45.00 ,8.4375,,,0.2,95.45941546,-5.966213466,,
106004,slide,1575018698169 ,883,330,94,16 ,0,,,-0.0625,,,0.0625,,,-0.000434028,,,-0.000165774,,,2.10776E-05,,,-1.91273E-06,,,90.00 ,0,,,0.2,0,0,,
106005,slide,1575018698185 ,883,329,94,18 ,0,,,-0.055555556,,,0.055555556,,,-0.00308642,,,0.000171468,,,-9.52599E-06,,,5.29221E-07,,,90.00 ,0,,,0,0,0,,
106006,slide,1575018698203 ,883,328,94,16 ,0,,,0,,,0,,,0,,,0,,,0,,,3.45408E-09,,,90.00 ,0,,,0,0,0,,
106007,slide,1575018698219 ,883,328,94,55 ,0,,,0,,,0,,,0,,,0,,,5.52652E-08,,,-4.69441E-09,,,90.00 ,0,,,0,0,0,,
106008,slide,1575018698274 ,883,328,94,298 ,0,,,0,,,0,,,0,,,3.03959E-06,,,-2.02927E-07,,,1.01478E-08,,,90.00 ,0,,,0,0,0,,
106009,slide,1575018698572 ,883,328,94,46 ,0,,,0,,,0,,,0.000905797,,,-5.74328E-05,,,2.8211E-06,,,-1.25884E-07,,,90.00 ,-1.956521739,,,0,0,1.956521739,,
106010,slide,1575018698618 ,883,328,94,24 ,-0.041666667,,,0,,,0.041666667,,,-0.001736111,,,7.2338E-05,,,-2.96954E-06,,,1.22343E-07,,,0.00 ,3.75,,,0,90,-3.75,,
106011,slide,1575018698642 ,882,328,94,1409 ,0,,,0,,,0,,,0,,,1.0689E-06,,,-3.33012E-08,,,1.11951E-09,,,90.00 ,0,,,0,0,0,,
106012,slide,1575018700051 ,882,328,94,133 ,0,,,0,,,0,,,0.001506078,,,-4.58524E-05,,,1.54409E-06,,,-8.13523E-08,,,90.00 ,-0.253308778,,,0,0,0.070255215,,
106013,slide,1575018700184 ,882,328,94,18 ,0.111111111,,,0.166666667,,,0.200308404,,,-0.004592297,,,0.000159511,,,-9.27577E-06,,,2.10345E-07,,,56.31 ,1.871670418,,,0,9.343943534,-1.769107974,,
106014,slide,1575018700202 ,884,331,94,17 ,0,,,0.117647059,,,0.117647059,,,-0.001721101,,,-7.45297E-06,,,-5.48955E-06,,,1.85209E-06,,,90.00 ,-2.647058824,,,0.137931034,-22.5,3.195282656,,
106015,slide,1575018700219 ,884,333,94,16 ,0.0625,,,0.0625,,,0.088388348,,,-0.001847801,,,-0.000100775,,,2.5996E-05,,,-3.41884E-06,,,45.00 ,2.8125,,,0.2,31.81980515,-1.988737822,,
106016,slide,1575018700235 ,885,334,94,17 ,0,,,0.058823529,,,0.058823529,,,-0.003460208,,,0.000315161,,,-2.87054E-05,,,2.60205E-06,,,90.00 ,0,,,0.2,0,0,,
106017,slide,1575018700252 ,885,335,94,17 ,0,,,0,,,0,,,0.001897533,,,-0.00017283,,,1.55295E-05,,,-8.17238E-07,,,90.00 ,0,,,0,0,0,,
106018,slide,1575018700269 ,885,335,94,31 ,0,,,0.032258065,,,0.032258065,,,-0.001040583,,,9.11709E-05,,,1.63644E-06,,,4.44356E-07,,,90.00 ,0,,,0,0,0,,
106019,slide,1575018700300 ,885,336,94,70 ,0,,,0,,,0,,,0.001785714,,,0.000141901,,,1.54115E-05,,,-3.05394E-06,,,90.00 ,0,,,0,0,0,,
106020,slide,1575018700370 ,885,336,94,16 ,0,,,0.125,,,0.125,,,0.01171875,,,0.001220703,,,-0.000198364,,,3.24457E-05,,,90.00 ,0,,,0,0,0,,
106021,slide,1575018700386 ,885,338,94,16 ,0,,,0.3125,,,0.3125,,,0.03125,,,-0.001953125,,,0.000320768,,,-4.33166E-05,,,90.00 ,0,,,0,0,0,,
106022,slide,1575018700402 ,885,343,94,16 ,0,,,0.8125,,,0.8125,,,0,,,0.003179158,,,-0.000372298,,,3.64627E-05,,,90.00 ,0,,,0,0,-0.827628301,,
106023,slide,1575018700418 ,885,356,94,16 ,0,,,0.8125,,,0.8125,,,0.050866536,,,-0.002777609,,,0.000211105,,,-7.96083E-07,,,90.00 ,-10.75916792,,,0,-13.24205282,0.835818125,,
106024,slide,1575018700434 ,885,369,94,18 ,-0.222222222,,,1.611111111,,,1.626364574,,,0.006424797,,,0.000600066,,,0.000198367,,,-4.27081E-05,,,-82.15 ,0.213114215,,,0.029213483,0.131037172,-0.009286602,,
106025,slide,1575018700452 ,881,398,94,17 ,-0.352941176,,,1.705882353,,,1.742010929,,,0.017225979,,,0.004170677,,,-0.000570378,,,5.66679E-05,,,-78.31 ,-0.062924347,,,0.016743649,-0.036121672,-0.015392742,,
106026,slide,1575018700469 ,875,427,94,16 ,-0.375,,,2,,,2.034852575,,,0.088127492,,,-0.005525748,,,0.000392977,,,-6.16151E-05,,,-79.38 ,-0.60597562,,,0.00465718,-0.297798292,0.197009945,,
106027,slide,1575018700485 ,869,459,94,18 ,-0.055555556,,,3.444444444,,,3.444892444,,,-0.00028447,,,0.000761877,,,-0.000592866,,,9.61896E-05,,,-89.08 ,9.832966076,,,0.038266742,2.854360836,-0.1601996,,
106028,slide,1575018700503 ,868,521,94,16 ,0.125,,,3.4375,,,3.439771976,,,0.013429319,,,-0.009909704,,,0.001138547,,,-0.000109356,,,87.92 ,-0.100551294,,,0.013075237,-0.029231965,0.005540433,,
106029,slide,1575018700519 ,870,576,94,17 ,0.235294118,,,3.647058824,,,3.654641075,,,-0.145125946,,,0.008307041,,,-0.000611142,,,4.98393E-05,,,86.31 ,0.217140352,,,0.006994536,0.05941496,-0.003494998,,
106030,slide,1575018700536 ,874,638,94,16 ,0,,,1.1875,,,1.1875,,,-0.00390625,,,-0.002082376,,,0.000236125,,,-2.13839E-05,,,90.00 ,0,,,0.01155542,0,0,,
106031,slide,1575018700552 ,874,657,94,16 ,0,,,1.125,,,1.125,,,-0.037224265,,,0.001695626,,,-0.000106018,,,7.2427E-06,,,90.00 ,0,,,0,0,-1.184289429,,
106032,slide,1575018700568 ,874,675,94,17 ,0,,,0.529411765,,,0.529411765,,,-0.010094247,,,-6.60981E-07,,,9.86524E-06,,,-4.74548E-07,,,90.00 ,-10.03162811,,,0,-18.94863087,1.201395388,,
106033,slide,1575018700585 ,874,684,94,17 ,-0.058823529,,,0.352941176,,,0.357809561,,,-0.010105484,,,0.000167048,,,1.79792E-06,,,1.8331E-06,,,-80.54 ,0.527801566,,,0.039823009,1.475090729,1.244456796,,
106034,slide,1575018700602 ,873,690,94,17 ,-0.058823529,,,0.176470588,,,0.186016333,,,-0.007265667,,,0.000197613,,,3.29606E-05,,,3.48072E-06,,,-71.57 ,4.209708893,,,0.035294118,22.63085626,3.962890808,,
106035,slide,1575018700619 ,872,693,94,16 ,-0.0625,,,0,,,0.0625,,,-0.00390625,,,0.000757943,,,9.21329E-05,,,-1.75747E-05,,,0.00 ,5.625,,,0.230769231,90,-5.625,,
106036,slide,1575018700635 ,871,693,94,16 ,0,,,0,,,0,,,0.008220838,,,0.002232069,,,-0.000189062,,,1.70606E-05,,,90.00 ,-3.964684301,,,0,0,0.803301699,,
106037,slide,1575018700651 ,871,693,94,17 ,-0.117647059,,,-0.058823529,,,0.13153341,,,0.043933944,,,-0.000792916,,,8.39083E-05,,,-1.27621E-05,,,26.57 ,1.690576194,,,0,12.85282719,-0.734156917,,
106038,slide,1575018700668 ,869,692,94,18 ,-0.5,,,-0.722222222,,,0.878410461,,,0.030454365,,,0.000633524,,,-0.000133048,,,1.56333E-05,,,55.30 ,0.326908877,,,0.05362776,0.37215959,-0.015209546,,
106039,slide,1575018700686 ,860,679,94,16 ,-0.6875,,,-1.25,,,1.426589026,,,0.041857794,,,-0.001761332,,,0.000148352,,,-2.63852E-05,,,61.19 ,0.14035891,,,0.024848892,0.098387768,-0.007362415,,
106040,slide,1575018700702 ,849,659,94,16 ,-0.9375,,,-1.875,,,2.096313729,,,0.013676485,,,0.000612294,,,-0.000273811,,,3.67387E-05,,,63.43 ,-0.040691274,,,0.009445844,-0.01941087,-0.003047129,,
